concessionario;nome_commerciale;id_evento;evento_descrizione;quota_media;quota_min;quota_max;prob_implicita_media;num_ticket_coinvolti;num_righe_evento;importo_pagato_esposto;payout_potenziale_esposto;payout_potenziale_massimo_ticket;ticket_esclusi_montecarlo;ticket_incompatibili;ticket_correlati;ticket_misti;ticket_non_mappati;ticket_compatibili;righe_esito_mappato;righe_esito_non_mappato;num_famiglie_matrice;num_esiti_matrice;payout_incompatibile;payout_non_mappato;payout_misto;payout_correlato;impatto_atteso_stimato;impatto_compatibilita_stimato;pct_ticket_esclusi_montecarlo;pct_ticket_non_mappati;pct_righe_esito_non_mappato;peso_pct_su_nome_commerciale;peso_pct_su_concessionario
STARCASINO;WWW.BETSSON.IT;E41244;CALCIO | ITALIA - I DIVISIONE | Genoa - Napoli | 1X2 | 2;1,876296;1,56;1,9;0,53322;162;162;961,15;382206,67;46400,52;0;0;0;0;72;90;162;0;1;1;0,0;268949,45;0,0;0,0;203800,350909;53789,89;0,0;44,444444;0,0;0,553453;0,509691
STARCASINO;WWW.BETSSON.IT;E41361;CALCIO | ITALIA - I DIVISIONE | Parma - Cagliari | 1X2 | X;3,068182;3,05;3,1;0,325946;66;66;685,15;365846,79;44383,19;0;0;0;0;17;49;66;0;1;1;0,0;147903,73;0,0;0,0;119246,249517;29580,746;0,0;25,757576;0,0;0,529763;0,487875
STARCASINO;WWW.BETSSON.IT;E41565;CALCIO | ITALIA - I DIVISIONE | Venezia - Lecce | 1X2 | 1;2,399057;2,35;2,45;0,416841;53;53;303,85;361313,74;49377,43;0;0;0;0;15;38;53;0;1;1;0,0;271878,0;0,0;0,0;150610,294992;54375,6;0,0;28,301887;0,0;0,523199;0,48183
STARCASINO;WWW.BETSSON.IT;E41983;CALCIO | OLANDA - I DIVISIONE | Feyenoord - GO Ahead Eagles | 1X2 | 1;1,386744;1,37;1,41;0,721148;43;43;460,35;330359,78;46850,48;0;0;0;0;22;21;43;0;1;1;0,0;228938,76;0,0;0,0;238238,306273;45787,752;0,0;51,162791;0,0;0,478377;0,440551
STARCASINO;WWW.BETSSON.IT;E40833;CALCIO | ITALIA - COPPA | Lazio - Mantova | 1X2 | 1;1,317333;1,27;1,32;0,759148;150;150;1605,55;323986,34;46850,48;0;0;0;0;74;76;150;0;1;1;0,0;241527,32;0,0;0,0;245953,572707;48305,464;0,0;49,333333;0,0;0,469148;0,432052
STARCASINO;WWW.BETSSON.IT;E39567;CALCIO | INGHILTERRA - I DIVISIONE | Hull City - Manchester United | 1X2 | 2;1,446909;1,38;1,49;0,691542;55;55;411,9;321717,54;49114,68;0;0;0;0;38;17;55;0;1;1;0,0;296209,17;0,0;0,0;222481,076422;59241,834;0,0;69,090909;0,0;0,465862;0,429026
STARCASINO;WWW.BETSSON.IT;E41945;CALCIO | OLANDA - I DIVISIONE | Excelsior Rotterdam - PSV Eindhoven | 1X2 | 2;1,578692;1,56;1,6;0,633454;107;107;1047,45;313876,59;49892,74;0;0;0;0;61;46;107;0;1;1;0,0;162736,38;0,0;0,0;198826,257842;32547,276;0,0;57,009346;0,0;0,454508;0,41857
STARCASINO;WWW.BETSSON.IT;E41245;CALCIO | ITALIA - I DIVISIONE | Genoa - Napoli | 1X2 | X;3,310937;3,3;3,5;0,302065;32;32;121,4;307862,77;49377,43;0;0;0;0;9;23;32;0;1;1;0,0;169195,04;0,0;0,0;92994,61725;33839,008;0,0;28,125;0,0;0,4458;0,41055
STARCASINO;WWW.BETSSON.IT;E39053;CALCIO | GERMANIA - I DIVISIONE | Bayern Monaco - Stoccarda | 1X2 | 1;1,316444;1,25;1,33;0,759677;45;45;509,0;303472,67;46400,52;0;0;0;0;29;16;45;0;1;1;0,0;283272,74;0,0;0,0;230541,224289;56654,548;0,0;64,444444;0,0;0,439443;0,404696
STARCASINO;WWW.BETSSON.IT;E41467;CALCIO | ITALIA - I DIVISIONE | Torino - Milan | 1X2 | X;3,6;3,6;3,6;0,277778;33;33;112,3;303428,18;49377,43;0;0;0;0;7;26;33;0;1;1;0,0;186474,54;0,0;0,0;84285,605556;37294,908;0,0;21,212121;0,0;0,439378;0,404636
STARCASINO;WWW.BETSSON.IT;E41466;CALCIO | ITALIA - I DIVISIONE | Torino - Milan | 1X2 | 2;1,829364;1,8;1,84;0,546648;110;110;553,95;294907,49;46400,52;0;0;0;0;46;64;110;0;1;1;0,0;179586,35;0,0;0,0;161210,525241;35917,27;0,0;41,818182;0,0;0,42704;0,393274
TOTOSI;WWW.TOTOSI.IT;E45412;CALCIO | SPAGNA - I DIVISIONE | Racing Santander - Villarreal | 1X2 | 2;2,221176;2,06;2,34;0,450524;34;34;64,2;533050,3;48352,49;0;0;0;0;10;24;34;0;1;1;0,0;144973,13;0,0;0,0;240152,181936;28994,626;0,0;29,411765;0,0;1,722215;1,722215
TOTOSI;WWW.TOTOSI.IT;E44196;CALCIO | FRANCIA - I DIVISIONE | Tolosa FC - Lione | 1X2 | 2;2,09;1,96;2,11;0,478586;19;19;36,7;444398,25;49298,42;0;0;0;0;1;18;19;0;1;1;0,0;22251,91;0,0;0,0;212682,766252;4450,382;0,0;5,263158;0,0;1,435792;1,435792
TOTOSI;WWW.TOTOSI.IT;E44467;CALCIO | INGHILTERRA - I DIVISIONE | Fulham FC - Chelsea | 1X2 | 2;2,190952;2,14;2,22;0,456465;21;21;45,85;405139,7;50000,0;0;0;0;0;1;20;21;0;1;1;0,0;48352,49;0,0;0,0;184931,944555;9670,498;0,0;4,761905;0,0;1,308953;1,308953
TOTOSI;WWW.TOTOSI.IT;E44505;CALCIO | INGHILTERRA - I DIVISIONE | Manchester City - Bournemouth | 1X2 | 1;1,464545;1,45;1,49;0,682839;55;55;285,15;386156,97;50000,0;0;0;0;0;32;23;55;0;1;1;0,0;222338,62;0,0;0,0;263683,04777;44467,724;0,0;58,181818;0,0;1,247622;1,247622
TOTOSI;WWW.TOTOSI.IT;E44481;CALCIO | INGHILTERRA - I DIVISIONE | Hull City - Manchester United | 1X2 | 2;1,437273;1,38;1,48;0,69617;44;44;176,2;373451,17;48352,49;0;0;0;0;23;21;44;0;1;1;0,0;239709,06;0,0;0,0;259985,35138;47941,812;0,0;52,272727;0,0;1,206572;1,206572
TOTOSI;WWW.TOTOSI.IT;E44158;CALCIO | FRANCIA - I DIVISIONE | Le Havre AC - Monaco | 1X2 | 2;2,018421;1,82;2,05;0,495779;19;19;39,8;365215,47;49298,42;0;0;0;0;0;19;19;0;1;1;0,0;0,0;0,0;0,0;181066,025071;0,0;0,0;0,0;0,0;1,179963;1,179963
TOTOSI;WWW.TOTOSI.IT;E44190;CALCIO | FRANCIA - I DIVISIONE | Paris Saint-Germain - Stade Rennes FC | 1X2 | 1;1,415439;1,4;1,44;0,706522;57;57;265,15;361076,95;48352,49;0;0;0;0;39;18;57;0;1;1;0,0;253491,2;0,0;0,0;255108,821886;50698,24;0,0;68,421053;0,0;1,166592;1,166592
TOTOSI;WWW.TOTOSI.IT;E44301;CALCIO | GERMANIA - I DIVISIONE | Borussia Dortmund - Amburgo | 1X2 | 1;1,346216;1,34;1,35;0,742832;37;37;240,8;350679,27;48352,49;0;0;0;0;22;15;37;0;1;1;0,0;255162,8;0,0;0,0;260495,918372;51032,56;0,0;59,459459;0,0;1,132999;1,132999
TOTOSI;WWW.TOTOSI.IT;E44286;CALCIO | GERMANIA - I DIVISIONE | Bayern Monaco - Stoccarda | 1X2 | 1;1,307143;1,3;1,31;0,765036;49;49;270,65;348217,0;48352,49;0;0;0;0;29;20;49;0;1;1;0,0;244489,91;0,0;0,0;266398,711517;48897,982;0,0;59,183673;0,0;1,125043;1,125043
TOTOSI;WWW.TOTOSI.IT;E44174;CALCIO | FRANCIA - I DIVISIONE | Nizza - Lorient | 1X2 | 1;2,232143;2,19;2,25;0,448033;14;14;40,6;326442,33;49298,42;0;0;0;0;4;10;14;0;1;1;0,0;12140,39;0,0;0,0;146256,796322;2428,078;0,0;28,571429;0,0;1,054692;1,054692
TOTOSI;WWW.TOTOSI.IT;E45335;CALCIO | SPAGNA - I DIVISIONE | Atletico Madrid - CF Malaga | 1X2 | 1;1,310926;1,28;1,35;0,76296;54;54;268,7;318649,92;48352,49;0;0;0;0;31;23;54;0;1;1;0,0;195407,57;0,0;0,0;243117,019081;39081,514;0,0;57,407407;0,0;1,029516;1,029516
TOTOSI;WWW.TOTOSI.IT;E45353;CALCIO | SPAGNA - I DIVISIONE | Barcellona - Athletic Bilbao | 1X2 | 1;1,424138;1,4;1,45;0,702267;29;29;186,65;308726,5;50000,0;0;0;0;0;19;10;29;0;1;1;0,0;168814,47;0,0;0,0;216808,297451;33762,894;0,0;65,517241;0,0;0,997455;0,997455
TOTOSI;WWW.TOTOSI.IT;E45428;CALCIO | SPAGNA - I DIVISIONE | Real Madrid - Real Sociedad | 1X2 | 1;1,438788;1,39;1,46;0,695169;33;33;211,0;286017,03;48352,49;0;0;0;0;25;8;33;0;1;1;0,0;197147,76;0,0;0,0;198830,082248;39429,552;0,0;75,757576;0,0;0,924083;0,924083
TOTOSI;WWW.TOTOSI.IT;E44210;CALCIO | FRANCIA - SUPERCOPPA | Lens - Paris Saint-Germain | 1X2 | 2;1,778095;1,72;1,82;0,562552;21;21;50,95;284546,0;48352,49;0;0;0;0;13;8;21;0;1;1;0,0;166531,61;0,0;0,0;160072,014879;33306,322;0,0;61,904762;0,0;0,919331;0,919331
TOTOSI;WWW.TOTOSI.IT;E44876;CALCIO | ITALIA - I DIVISIONE | Inter - AC Monza | 1X2 | 1;1,225263;1,22;1,23;0,816165;57;57;324,8;279351,1;46579,15;0;0;0;0;22;35;57;0;1;1;0,0;139700,65;0,0;0,0;227996,524092;27940,13;0,0;38,596491;0,0;0,902547;0,902547
TOTOSI;WWW.TOTOSI.IT;E44519;CALCIO | INGHILTERRA - I DIVISIONE | Nottingham Forest - Leeds United | 1X2 | 1;2,2475;2,24;2,26;0,444942;16;16;29,55;270542,1;45504,0;0;0;0;0;3;13;16;0;1;1;0,0;8286,37;0,0;0,0;120375,427701;1657,274;0,0;18,75;0,0;0,874086;0,874086
TOTOSI;WWW.TOTOSI.IT;E45006;CALCIO | ITALIA - II DIVISIONE | FC Sudtirol - Virtus Entella | 1X2 | 1;2,009231;1,97;2,02;0,497721;13;13;29,6;269778,22;50000,0;0;0;0;0;3;10;13;0;1;1;0,0;24623,1;0,0;0,0;134274,320058;4924,62;0,0;23,076923;0,0;0,871618;0,871618
TOTOSI;WWW.TOTOSI.IT;E44994;CALCIO | ITALIA - II DIVISIONE | Carrarese Calcio 1908 - Mantova 1911 | 1X2 | 1;2,255556;2,21;2,27;0,443403;9;9;14,8;256489,99;49298,42;0;0;0;0;0;9;9;0;1;1;0,0;0,0;0,0;0,0;113728,432684;0,0;0,0;0,0;0,0;0,828685;0,828685
TOTOSI;WWW.TOTOSI.IT;E44320;CALCIO | GERMANIA - I DIVISIONE | Lipsia - Borussia Monchengladbach | 1X2 | 1;1,562;1,56;1,57;0,640209;20;20;45,0;253072,18;48352,49;0;0;0;0;10;10;20;0;1;1;0,0;166235,44;0,0;0,0;162019,099396;33247,088;0,0;50,0;0,0;0,817643;0,817643
TOTOSI;WWW.TOTOSI.IT;E44853;CALCIO | ITALIA - I DIVISIONE | Genoa - Napoli | 1X2 | 2;1,8475;1,82;1,86;0,541282;36;36;105,35;245920,21;50000,0;0;0;0;0;13;23;36;0;1;1;0,0;50348,07;0,0;0,0;133112,202018;10069,614;0,0;36,111111;0,0;0,794536;0,794536
WILLIAMHILL;WWW.WILLIAMHILL.IT;E48094;CALCIO | ITALIA - I DIVISIONE | Frosinone Calcio - Juventus | 1X2 | 2;1,445494;1,42;1,47;0,691836;253;253;3312,5;1928859,94;49810,56;0;0;0;0;142;111;253;0;1;1;0,0;1453085,25;0,0;0,0;1334455,562504;290617,05;0,0;56,126482;0,0;2,329846;2,329846
WILLIAMHILL;WWW.WILLIAMHILL.IT;E47202;CALCIO | INGHILTERRA - I DIVISIONE | Hull City - Manchester United | 1X2 | 2;1,4224;1,36;1,46;0,703374;75;75;633,3;1597251,87;49810,56;0;0;0;0;59;16;75;0;1;1;0,0;1517071,86;0,0;0,0;1123465,902618;303414,372;0,0;78,666667;0,0;1,9293;1,9293
WILLIAMHILL;WWW.WILLIAMHILL.IT;E47225;CALCIO | INGHILTERRA - I DIVISIONE | Manchester City - Bournemouth | 1X2 | 1;1,448646;1,43;1,47;0,690328;96;96;1630,55;1516701,95;49810,56;0;0;0;0;64;32;96;0;1;1;0,0;1353217,63;0,0;0,0;1047021,559021;270643,526;0,0;66,666667;0,0;1,832005;1,832005
WILLIAMHILL;WWW.WILLIAMHILL.IT;E48302;CALCIO | ITALIA - I DIVISIONE | Torino - Milan | 1X2 | 2;1,746929;1,72;1,99;0,572607;127;127;496,55;1479268,88;49810,56;0;0;0;0;72;55;127;0;1;1;0,0;1299275,06;0,0;0,0;847039,994852;259855,012;0,0;56,692913;0,0;1,78679;1,78679
WILLIAMHILL;WWW.WILLIAMHILL.IT;E47197;CALCIO | INGHILTERRA - I DIVISIONE | Fulham FC - Chelsea | X2 | X2;1,345385;1,33;1,36;0,743339;39;39;55,0;1332132,66;49658,23;0;0;0;0;39;0;0;39;0;0;0,0;1332132,66;0,0;0,0;990225,566984;266426,532;0,0;100,0;100,0;1,609066;1,609066
WILLIAMHILL;WWW.WILLIAMHILL.IT;E49151;CALCIO | SPAGNA - I DIVISIONE | Atletico Madrid - CF Malaga | 1X2 | 1;1,296341;1,23;1,33;0,771548;123;123;1173,85;1262621,94;49810,56;0;0;0;0;88;35;123;0;1;1;0,0;1180075,38;0,0;0,0;974173,58869;236015,076;0,0;71,544715;0,0;1,525105;1,525105
WILLIAMHILL;WWW.WILLIAMHILL.IT;E46921;CALCIO | GERMANIA - I DIVISIONE | SV 07 Elversberg - Bayer Leverkusen | 1X2 | 2;1,544667;1,54;1,56;0,647403;45;45;117,9;1216500,14;49658,23;0;0;0;0;36;9;45;0;1;1;0,0;1189986,52;0,0;0,0;787565,56817;237997,304;0,0;80,0;0,0;1,469395;1,469395
WILLIAMHILL;WWW.WILLIAMHILL.IT;E46889;CALCIO | GERMANIA - I DIVISIONE | Borussia Dortmund - Amburgo | 1X2 | 1;1,330476;1,31;1,35;0,751631;63;63;227,15;1201554,31;49658,23;0;0;0;0;48;15;63;0;1;1;0,0;1124644,45;0,0;0,0;903126,02254;224928,89;0,0;76,190476;0,0;1,451342;1,451342
WILLIAMHILL;WWW.WILLIAMHILL.IT;E48124;CALCIO | ITALIA - I DIVISIONE | Genoa - Napoli | 1X2 | 2;1,790802;1,49;1,85;0,558883;162;162;2424,25;1080338,78;49810,56;0;0;0;0;74;88;162;0;1;1;0,0;662504,57;0,0;0,0;603783,138122;132500,914;0,0;45,679012;0,0;1,304928;1,304928
WILLIAMHILL;WWW.WILLIAMHILL.IT;E48165;CALCIO | ITALIA - I DIVISIONE | Inter - AC Monza | 1X2 | 1;1,204237;1,16;1,23;0,83047;262;262;3925,15;1037066,74;49810,56;0;0;0;0;133;129;262;0;1;1;0,0;561285,63;0,0;0,0;861252,408554;112257,126;0,0;50,763359;0,0;1,25266;1,25266
WILLIAMHILL;WWW.WILLIAMHILL.IT;E46830;CALCIO | FRANCIA - I DIVISIONE | Tolosa FC - Lione | X2 | X2;1,306786;1,29;1,33;0,765319;28;28;41,0;1032415,14;49658,23;0;0;0;0;28;0;0;28;0;0;0,0;1032415,14;0,0;0,0;790126,852732;206483,028;0,0;100,0;100,0;1,247041;1,247041
WILLIAMHILL;WWW.WILLIAMHILL.IT;E47163;CALCIO | INGHILTERRA - I DIVISIONE | Brentford - Tottenham | GG/NG | Goal;1,503929;1,48;1,51;0,664951;28;28;36,0;1001316,8;49595,43;0;0;0;0;28;0;0;28;0;0;0,0;1001316,8;0,0;0,0;665826,983187;200263,36;0,0;100,0;100,0;1,209478;1,209478
WILLIAMHILL;WWW.WILLIAMHILL.IT;E46817;CALCIO | FRANCIA - I DIVISIONE | Paris Saint-Germain - Stade Rennes FC | 1X2 | 1;1,397474;1,36;1,42;0,715634;95;95;2314,5;960391,98;49810,56;0;0;0;0;65;30;95;0;1;1;0,0;897080,8;0,0;0,0;687289,031452;179416,16;0,0;68,421053;0,0;1,160045;1,160045
WILLIAMHILL;WWW.WILLIAMHILL.IT;E46908;CALCIO | GERMANIA - I DIVISIONE | Lipsia - Borussia Monchengladbach | 1X2 | 1;1,542778;1,54;1,55;0,648187;36;36;77,85;951120,9;49595,43;0;0;0;0;27;9;36;0;1;1;0,0;837380,82;0,0;0,0;616504,144323;167476,164;0,0;75,0;0,0;1,148847;1,148847
WILLIAMHILL;WWW.WILLIAMHILL.IT;E46898;CALCIO | GERMANIA - I DIVISIONE | Colonia - Hoffenheim | GG/NG | Goal;1,462692;1,46;1,48;0,683682;26;26;52,0;935643,81;49658,23;0;0;0;0;26;0;0;26;0;0;0,0;935643,81;0,0;0,0;639682,734927;187128,762;0,0;100,0;100,0;1,130152;1,130152
WILLIAMHILL;WWW.WILLIAMHILL.IT;E48330;CALCIO | ITALIA - I DIVISIONE | Udinese - Como | 1X2 | 2;1,797836;1,7;1,93;0,556324;134;134;527,2;933669,69;49658,23;0;0;0;0;62;72;134;0;1;1;0,0;652018,35;0,0;0,0;519422,427507;130403,67;0,0;46,268657;0,0;1,127768;1,127768
WILLIAMHILL;WWW.WILLIAMHILL.IT;E47237;CALCIO | INGHILTERRA - I DIVISIONE | Newcastle United - Liverpool | GG/NG | Goal;1,435714;1,4;1,45;0,696594;28;28;41,0;888292,16;49595,43;0;0;0;0;28;0;0;28;0;0;0,0;888292,16;0,0;0,0;618779,362712;177658,432;0,0;100,0;100,0;1,072957;1,072957
WILLIAMHILL;WWW.WILLIAMHILL.IT;E46874;CALCIO | GERMANIA - I DIVISIONE | Augsburg - Schalke 04 | GG/NG | Goal;1,496957;1,49;1,5;0,668028;23;23;27,0;826665,29;49595,43;0;0;0;0;23;0;0;23;0;0;0,0;826665,29;0,0;0,0;552235,89259;165333,058;0,0;100,0;100,0;0,998519;0,998519
WILLIAMHILL;WWW.WILLIAMHILL.IT;E46173;CALCIO | BELGIO - I DIVISIONE | Oud-Heverlee Leuven - Club Bruges | 1X2 | 2;1,392564;1,38;1,5;0,718249;39;39;200,0;772155,12;49658,23;0;0;0;0;34;5;39;0;1;1;0,0;751070,53;0,0;0,0;554599,772378;150214,106;0,0;87,179487;0,0;0,932676;0,932676
WILLIAMHILL;WWW.WILLIAMHILL.IT;E46084;CALCIO | AUSTRIA - I DIVISIONE | WSG Tirol - Salisburgo | 1X2 | 2;1,4612;1,44;1,67;0,685003;25;25;91,0;756470,12;49658,23;0;0;0;0;24;1;25;0;1;1;0,0;756198,12;0,0;0,0;518184,412705;151239,624;0,0;96,0;0,0;0,913731;0,913731
