concessionario;nome_commerciale;id_evento;evento_descrizione;quota_media;quota_min;quota_max;prob_implicita_media;num_ticket_coinvolti;num_righe_evento;importo_pagato_esposto;payout_potenziale_esposto;payout_potenziale_massimo_ticket;ticket_esclusi_montecarlo;ticket_incompatibili;ticket_correlati;ticket_misti;ticket_non_mappati;ticket_compatibili;righe_esito_mappato;righe_esito_non_mappato;num_famiglie_matrice;num_esiti_matrice;payout_incompatibile;payout_non_mappato;payout_misto;payout_correlato;impatto_atteso_stimato;impatto_compatibilita_stimato;pct_ticket_esclusi_montecarlo;pct_ticket_non_mappati;pct_righe_esito_non_mappato;peso_pct_su_nome_commerciale;peso_pct_su_concessionario
ADMIRAL;MILANO POZZI;E1617;CALCIO | SPAGNA - I DIVISIONE | Liga 2026/2027 | VINCENTE | Atletico Madrid;15,0;15,0;15,0;0,066667;1;1;12,0;990,0;990,0;0;0;0;0;1;0;0;1;0;0;0,0;990,0;0,0;0,0;66,0;198,0;0,0;100,0;100,0;50,0;0,007666
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1305;CALCIO | INGHILTERRA - II DIVISIONE | Championship 2026/27 | VINCENTE | West Ham;3,041667;2,75;3,25;0,330873;18;18;3000,0;9362,5;975,0;0;0;0;0;18;0;0;18;0;0;0,0;9362,5;0,0;0,0;3097,796879;1872,5;0,0;100,0;100,0;33,746364;0,072497
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1699;MOTOCICLISMO | MONDO - MOTOMONDIALE | Mondiale Motogp 2026 | VINCENTE | Bagnaia F.;15,0;10,0;20,0;0,075;2;2;11,0;1750,0;1000,0;0;0;0;0;2;0;0;2;0;0;0,0;1750,0;0,0;0,0;131,25;350,0;0,0;100,0;100,0;6,307732;0,013551
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1002;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Costruttori 2026 | VINCENTE | Ferrari;5,833333;5,5;6,0;0,171717;3;3;230,0;1426,0;550,0;0;0;0;0;3;0;0;3;0;0;0,0;1426,0;0,0;0,0;244,868687;285,2;0,0;100,0;100,0;5,1399;0,011042
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1390;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | T/T | 2;1,715;1,63;1,8;0,584526;2;2;60,0;1358,79;1077,89;0;0;0;0;2;0;0;2;0;0;0,0;1358,79;0,0;0,0;794,248415;271,758;0,0;100,0;100,0;4,897647;0,010522
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1705;MOTOCICLISMO | MONDO - MOTOMONDIALE | Mondiale Motogp 2026 | VINCENTE | Martin J.;9,583333;2,75;20,0;0,193434;3;3;75,0;1257,5;1000,0;0;0;0;0;3;0;0;3;0;0;0,0;1257,5;0,0;0,0;243,243687;251,5;0,0;100,0;100,0;4,532556;0,009737
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1012;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Hamilton L.;15,666667;7,0;20,0;0,080952;3;3;72,0;1220,0;600,0;0;0;0;0;3;0;0;3;0;0;0,0;1220,0;0,0;0,0;98,761905;244,0;0,0;100,0;100,0;4,39739;0,009447
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1389;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | T/T | 1;2,25;2,25;2,25;0,444444;1;1;30,0;1077,89;1077,89;0;0;0;0;1;0;0;1;0;0;0,0;1077,89;0,0;0,0;479,062222;215,578;0,0;100,0;100,0;3,885166;0,008346
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1688;MOTOCICLISMO | MONDO - MOTOMONDIALE | Mondiale Moto2 2026 | VINCENTE | Alonso D.;5,0;5,0;5,0;0,2;1;1;1,0;1000,0;1000,0;0;0;0;0;1;0;0;1;0;0;0,0;1000,0;0,0;0,0;200,0;200,0;0,0;100,0;100,0;3,604418;0,007743
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1010;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Alonso F.;10,0;10,0;10,0;0,1;1;1;5,0;1000,0;1000,0;0;0;0;0;1;0;0;1;0;0;0,0;1000,0;0,0;0,0;100,0;200,0;0,0;100,0;100,0;3,604418;0,007743
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1694;MOTOCICLISMO | MONDO - MOTOMONDIALE | Mondiale Moto3 2026 | VINCENTE | Fernandez A.;10,0;10,0;10,0;0,1;1;1;1,0;1000,0;1000,0;0;0;0;0;1;0;0;1;0;0;0,0;1000,0;0,0;0,0;100,0;200,0;0,0;100,0;100,0;3,604418;0,007743
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1015;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Piastri O.;7,5;7,5;7,5;0,133333;1;1;10,0;750,0;750,0;0;0;0;0;1;0;0;1;0;0;0,0;750,0;0,0;0,0;100,0;150,0;0,0;100,0;100,0;2,703314;0,005807
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1385;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | CAPOCANNONIERE | Moise Kean;15,0;15,0;15,0;0,066667;1;1;50,0;750,0;750,0;0;0;0;0;1;0;0;1;0;0;0,0;750,0;0,0;0,0;50,0;150,0;0,0;100,0;100,0;2,703314;0,005807
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1766;TENNIS | US OPEN | Us Open Femminile 2026 | VINCENTE INFO AGG I.A. 5 | Liudmila Samsonova;150,0;150,0;150,0;0,006667;1;1;5,0;750,0;750,0;0;0;0;0;1;0;0;1;0;0;0,0;750,0;0,0;0,0;5,0;150,0;0,0;100,0;100,0;2,703314;0,005807
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1240;CALCIO | FRANCIA - I DIVISIONE | Ligue 1 2026/2027 | VINCENTE | PSG;1,13;1,13;1,13;0,884956;1;1;30,0;614,01;614,01;0;0;0;0;1;0;0;1;0;0;0,0;614,01;0,0;0,0;543,371681;122,802;0,0;100,0;100,0;2,213149;0,004754
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1264;CALCIO | GERMANIA - I DIVISIONE | Bundesliga 2026/2027 | VINCENTE | Bayern Monaco;1,15;1,15;1,15;0,869565;1;1;30,0;614,01;614,01;0;0;0;0;1;0;0;1;0;0;0,0;614,01;0,0;0,0;533,921739;122,802;0,0;100,0;100,0;2,213149;0,004754
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1399;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Inter;2,0;2,0;2,0;0,5;1;1;30,0;614,01;614,01;0;0;0;0;1;0;0;1;0;0;0,0;614,01;0,0;0,0;307,005;122,802;0,0;100,0;100,0;2,213149;0,004754
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1619;CALCIO | SPAGNA - I DIVISIONE | Liga 2026/2027 | VINCENTE | Real Madrid;2,1;2,1;2,1;0,47619;1;1;30,0;614,01;614,01;0;0;0;0;1;0;0;1;0;0;0,0;614,01;0,0;0,0;292,385714;122,802;0,0;100,0;100,0;2,213149;0,004754
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1297;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 26/27 | VINCENTE | Man City;3,75;3,75;3,75;0,266667;1;1;30,0;614,01;614,01;0;0;0;0;1;0;0;1;0;0;0,0;614,01;0,0;0,0;163,736;122,802;0,0;100,0;100,0;2,213149;0,004754
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1650;CICLISMO | PARIGI - ROUBAIX | Paris Roubaix 2026 | VINCENTE | Van Aert W.;15,0;15,0;15,0;0,066667;1;1;2,0;600,0;600,0;0;0;0;0;1;0;0;1;0;0;0,0;600,0;0,0;0,0;40,0;120,0;0,0;100,0;100,0;2,162651;0,004646
ADMIRAL;MISANO ADRIATICO ADRIATICA;E1704;MOTOCICLISMO | MONDO - MOTOMONDIALE | Mondiale Motogp 2026 | VINCENTE | Marquez M.;1,4;1,4;1,4;0,714286;1;1;40,0;336,0;336,0;0;0;0;0;1;0;0;1;0;0;0,0;336,0;0,0;0,0;240,0;67,2;0,0;100,0;100,0;1,211084;0,002602
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1264;CALCIO | GERMANIA - I DIVISIONE | Bundesliga 2026/2027 | VINCENTE | Bayern Monaco;1,13;1,13;1,13;0,884956;2;2;16,0;2944,63;2822,96;0;0;0;0;2;0;0;2;0;0;0,0;2944,63;0,0;0,0;2605,867257;588,926;0,0;100,0;100,0;15,349518;0,022801
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1555;CALCIO | OLANDA - I DIVISIONE | Eredivisie 2026/27 | VINCENTE | PSV;1,9;1,9;1,9;0,526316;2;2;16,0;2944,63;2822,96;0;0;0;0;2;0;0;2;0;0;0,0;2944,63;0,0;0,0;1549,805263;588,926;0,0;100,0;100,0;15,349518;0,022801
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1581;CALCIO | PORTOGALLO - I DIVISIONE | Primera Liga 2026/27 | VINCENTE | Porto;2,5;2,5;2,5;0,4;2;2;16,0;2944,63;2822,96;0;0;0;0;2;0;0;2;0;0;0,0;2944,63;0,0;0,0;1177,852;588,926;0,0;100,0;100,0;15,349518;0,022801
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1154;CALCIO | BELGIO - I DIVISIONE | Belgio Jupiler Pro League 2026/27 | VINCENTE | Club Bruges;2,25;2,25;2,25;0,444444;1;1;10,0;2822,96;2822,96;0;0;0;0;1;0;0;1;0;0;0,0;2822,96;0,0;0,0;1254,648889;564,592;0,0;100,0;100,0;14,715287;0,021859
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1286;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 2026/27 - Prima Alla 5 giornata | VINCENTE | Manchester City;4,25;4,25;4,25;0,235294;1;1;10,0;2822,96;2822,96;0;0;0;0;1;0;0;1;0;0;0,0;2822,96;0,0;0,0;664,225882;564,592;0,0;100,0;100,0;14,715287;0,021859
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1403;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Napoli;5,5;5,5;5,5;0,181818;1;1;10,0;2822,96;2822,96;0;0;0;0;1;0;0;1;0;0;0,0;2822,96;0,0;0,0;513,265455;564,592;0,0;100,0;100,0;14,715287;0,021859
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1708;MOTOCICLISMO | MONDO - MOTOMONDIALE | Mondiale Motogp 2026 | VINCENTE | Razgatlioglu T.;100,0;100,0;100,0;0,01;1;1;10,0;1000,0;1000,0;0;0;0;0;1;0;0;1;0;0;0,0;1000,0;0,0;0,0;10,0;200,0;0,0;100,0;100,0;5,212715;0,007743
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1240;CALCIO | FRANCIA - I DIVISIONE | Ligue 1 2026/2027 | VINCENTE | PSG;1,13;1,13;1,13;0,884956;1;1;6,0;121,67;121,67;0;0;0;0;1;0;0;1;0;0;0,0;121,67;0,0;0,0;107,672566;24,334;0,0;100,0;100,0;0,634231;0,000942
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1399;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Inter;2,0;2,0;2,0;0,5;1;1;6,0;121,67;121,67;0;0;0;0;1;0;0;1;0;0;0,0;121,67;0,0;0,0;60,835;24,334;0,0;100,0;100,0;0,634231;0,000942
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1619;CALCIO | SPAGNA - I DIVISIONE | Liga 2026/2027 | VINCENTE | Real Madrid;2,2;2,2;2,2;0,454545;1;1;6,0;121,67;121,67;0;0;0;0;1;0;0;1;0;0;0,0;121,67;0,0;0,0;55,304545;24,334;0,0;100,0;100,0;0,634231;0,000942
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1580;CALCIO | PORTOGALLO - I DIVISIONE | Primera Liga 2026/27 | VINCENTE | Benfica;2,75;2,75;2,75;0,363636;1;1;6,0;121,67;121,67;0;0;0;0;1;0;0;1;0;0;0,0;121,67;0,0;0,0;44,243636;24,334;0,0;100,0;100,0;0,634231;0,000942
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1553;CALCIO | OLANDA - I DIVISIONE | Eredivisie 2026/27 | VINCENTE | Ajax;3,5;3,5;3,5;0,285714;1;1;6,0;121,67;121,67;0;0;0;0;1;0;0;1;0;0;0,0;121,67;0,0;0,0;34,762857;24,334;0,0;100,0;100,0;0,634231;0,000942
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1400;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Juventus;6,0;6,0;6,0;0,166667;1;1;6,0;121,67;121,67;0;0;0;0;1;0;0;1;0;0;0,0;121,67;0,0;0,0;20,278333;24,334;0,0;100,0;100,0;0,634231;0,000942
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1013;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Leclerc C.;18,75;15,0;22,5;0,055556;2;2;3,0;52,5;30,0;0;0;0;0;2;0;0;2;0;0;0,0;52,5;0,0;0,0;2,916667;10,5;0,0;100,0;100,0;0,273668;0,000407
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1659;CICLISMO | VUELTA DI SPAGNA | Vuelta A Espana 2026 | VINCENTE | Tadej Pogacar;1,1;1,1;1,1;0,909091;1;1;7,0;22,79;22,79;0;0;0;0;1;0;0;1;0;0;0,0;22,79;0,0;0,0;20,718182;4,558;0,0;100,0;100,0;0,118798;0,000176
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1774;TENNIS | US OPEN | Us Open Maschile 2026 | VINCENTE INFO AGG I.A. 5 | Jannik Sinner;1,6;1,6;1,6;0,625;1;1;7,0;22,79;22,79;0;0;0;0;1;0;0;1;0;0;0,0;22,79;0,0;0,0;14,24375;4,558;0,0;100,0;100,0;0,118798;0,000176
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1055;BASKET | ITALIA - SUPERCOPPA | Lega A - Supercoppa 2026 | VINCENTE | Milano;1,85;1,85;1,85;0,540541;1;1;7,0;22,79;22,79;0;0;0;0;1;0;0;1;0;0;0,0;22,79;0,0;0,0;12,318919;4,558;0,0;100,0;100,0;0,118798;0,000176
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1012;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Hamilton L.;7,0;7,0;7,0;0,142857;1;1;2,0;14,0;14,0;0;0;0;0;1;0;0;1;0;0;0,0;14,0;0,0;0,0;2,0;2,8;0,0;100,0;100,0;0,072978;0,000108
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1002;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Costruttori 2026 | VINCENTE | Ferrari;6,0;6,0;6,0;0,166667;1;1;2,0;12,0;12,0;0;0;0;0;1;0;0;1;0;0;0,0;12,0;0,0;0,0;2,0;2,4;0,0;100,0;100,0;0,062553;9,3e-05
ADMIRAL;MONSUMMANO TERME ABRUZZO;E1011;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Antonelli A.;2,1;2,1;2,1;0,47619;1;1;2,0;4,2;4,2;0;0;0;0;1;0;0;1;0;0;0,0;4,2;0,0;0,0;2,0;0,84;0,0;100,0;100,0;0,021893;3,3e-05
ADMIRAL;MONTEMURLO LABRIOLA;E1195;CALCIO | EUROPA - CHAMPIONS LEAGUE | UEFA Champions League 26/27 | VINCENTE | Bayern Monaco;7,5;7,5;7,5;0,133333;6;6;1584,0;11880,0;1980,0;0;0;0;0;6;0;0;6;0;0;0,0;11880,0;0,0;0,0;1584,0;2376,0;0,0;100,0;100,0;13,005211;0,091991
ADMIRAL;MONTEMURLO LABRIOLA;E1200;CALCIO | EUROPA - CHAMPIONS LEAGUE | UEFA Champions League 26/27 | VINCENTE | Real Madrid;8,0;8,0;8,0;0,125;6;6;1482,0;11856,0;1976,0;0;0;0;0;6;0;0;6;0;0;0,0;11856,0;0,0;0,0;1482,0;2371,2;0,0;100,0;100,0;12,978938;0,091805
ADMIRAL;MONTEMURLO LABRIOLA;E1417;CALCIO | ITALIA - II DIVISIONE | Serie B 2026 - 2027 | VINCENTE | Hellas Verona;4,0;3,5;5,0;0,257143;6;6;2900,0;11650,0;2500,0;0;0;0;0;6;0;0;6;0;0;0,0;11650,0;0,0;0,0;2995,714286;2330,0;0,0;100,0;100,0;12,753426;0,09021
ADMIRAL;MONTEMURLO LABRIOLA;E1199;CALCIO | EUROPA - CHAMPIONS LEAGUE | UEFA Champions League 26/27 | VINCENTE | PSG;6,0;6,0;6,0;0,166667;3;3;990,0;5940,0;1980,0;0;0;0;0;3;0;0;3;0;0;0,0;5940,0;0,0;0,0;990,0;1188,0;0,0;100,0;100,0;6,502605;0,045995
ADMIRAL;MONTEMURLO LABRIOLA;E1269;CALCIO | GERMANIA - II DIVISIONE | Bundesliga II 2026/27 | VINCENTE | Wolfsburg;2,8;2,8;2,8;0,357143;3;3;2100,0;5880,0;1960,0;0;0;0;0;3;0;0;3;0;0;0,0;5880,0;0,0;0,0;2100,0;1176,0;0,0;100,0;100,0;6,436923;0,045531
ADMIRAL;MONTEMURLO LABRIOLA;E1267;CALCIO | GERMANIA - II DIVISIONE | Bundesliga II 2026/27 | VINCENTE | Heidenheim;10,0;10,0;10,0;0,1;3;3;588,0;5880,0;1960,0;0;0;0;0;3;0;0;3;0;0;0,0;5880,0;0,0;0,0;588,0;1176,0;0,0;100,0;100,0;6,436923;0,045531
ADMIRAL;MONTEMURLO LABRIOLA;E1305;CALCIO | INGHILTERRA - II DIVISIONE | Championship 2026/27 | VINCENTE | West Ham;3,25;3,25;3,25;0,307692;3;3;1800,0;5850,0;1950,0;0;0;0;0;3;0;0;3;0;0;0,0;5850,0;0,0;0,0;1800,0;1170,0;0,0;100,0;100,0;6,404081;0,045298
ADMIRAL;MONTEMURLO LABRIOLA;E1306;CALCIO | INGHILTERRA - II DIVISIONE | Championship 2026/27 | VINCENTE | Wolverhampton;6,5;6,5;6,5;0,153846;3;3;900,0;5850,0;1950,0;0;0;0;0;3;0;0;3;0;0;0,0;5850,0;0,0;0,0;900,0;1170,0;0,0;100,0;100,0;6,404081;0,045298
ADMIRAL;MONTEMURLO LABRIOLA;E1398;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Fiorentina;85,0;80,0;100,0;0,011875;4;4;57,0;4600,0;1600,0;0;0;0;0;4;0;0;4;0;0;0,0;4600,0;0,0;0,0;54,625;920,0;0,0;100,0;100,0;5,035688;0,035619
ADMIRAL;MONTEMURLO LABRIOLA;E1161;CALCIO | BRASILE - I DIVISIONE | Brasile A 2026 | VINCENTE | Fluminense;10,0;10,0;10,0;0,1;1;1;450,0;4500,0;4500,0;0;0;0;0;1;0;0;1;0;0;0,0;4500,0;0,0;0,0;450,0;900,0;0,0;100,0;100,0;4,926216;0,034845
ADMIRAL;MONTEMURLO LABRIOLA;E1295;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 26/27 | VINCENTE | Chelsea;10,0;10,0;10,0;0,1;2;2;6,0;3100,0;2250,0;0;0;0;0;2;0;0;2;0;0;0,0;3100,0;0,0;0,0;310,0;620,0;0,0;100,0;100,0;3,393616;0,024004
ADMIRAL;MONTEMURLO LABRIOLA;E1263;CALCIO | GERMANIA - I DIVISIONE | Bundesliga 2026/2027 | VINCENTE | Bayer Leverkusen;16,0;15,0;17,0;0,062745;2;2;6,0;3100,0;2250,0;0;0;0;0;2;0;0;2;0;0;0,0;3100,0;0,0;0,0;194,509804;620,0;0,0;100,0;100,0;3,393616;0,024004
ADMIRAL;MONTEMURLO LABRIOLA;E1631;CALCIO | SVEZIA - I DIVISIONE | Allsvenskanliga 2026 | VINCENTE | Hammarby;3,0;3,0;3,0;0,333333;1;1;1000,0;3000,0;3000,0;0;0;0;0;1;0;0;1;0;0;0,0;3000,0;0,0;0,0;1000,0;600,0;0,0;100,0;100,0;3,284144;0,02323
ADMIRAL;MONTEMURLO LABRIOLA;E1630;CALCIO | SVEZIA - I DIVISIONE | Allsvenskanliga 2026 | VINCENTE | Djurgarden;6,0;6,0;6,0;0,166667;1;1;500,0;3000,0;3000,0;0;0;0;0;1;0;0;1;0;0;0,0;3000,0;0,0;0,0;500,0;600,0;0,0;100,0;100,0;3,284144;0,02323
ADMIRAL;MONTEMURLO LABRIOLA;E1162;CALCIO | BRASILE - I DIVISIONE | Brasile A 2026 | VINCENTE | Palmeiras;4,5;4,5;4,5;0,222222;2;2;666,0;2997,0;1498,5;0;0;0;0;2;0;0;2;0;0;0,0;2997,0;0,0;0,0;666,0;599,4;0,0;100,0;100,0;3,28086;0,023207
ADMIRAL;MONTEMURLO LABRIOLA;E1169;CALCIO | DANIMARCA - I DIVISIONE | Superligaen 2026/27 | VINCENTE | Brondby;15,0;15,0;15,0;0,066667;1;1;1,0;2250,0;2250,0;0;0;0;0;1;0;0;1;0;0;0,0;2250,0;0,0;0,0;150,0;450,0;0,0;100,0;100,0;2,463108;0,017422
ADMIRAL;MONTEMURLO LABRIOLA;E1405;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Roma;15,0;15,0;15,0;0,066667;1;1;1,0;15,0;15,0;0;0;0;0;1;0;0;1;0;0;0,0;15,0;0,0;0,0;1,0;3,0;0,0;100,0;100,0;0,016421;0,000116
ADMIRAL;MONTESARCHIO SAN GIOVANNI;E1416;CALCIO | ITALIA - II DIVISIONE | Serie B 2026 - 2027 | VINCENTE | Empoli Fc;20,0;20,0;20,0;0,05;1;1;2,0;40,0;40,0;0;0;0;0;1;0;0;1;0;0;0,0;40,0;0,0;0,0;2,0;8,0;0,0;100,0;100,0;64,516129;0,00031
ADMIRAL;MONTESARCHIO SAN GIOVANNI;E1326;CALCIO | ITALIA - COPPA | Coppa Italia 2026/2027 | VINCENTE | Milan;6,0;6,0;6,0;0,166667;1;1;2,0;12,0;12,0;0;0;0;0;1;0;0;1;0;0;0,0;12,0;0,0;0,0;2,0;2,4;0,0;100,0;100,0;19,354839;9,3e-05
ADMIRAL;MONTESARCHIO SAN GIOVANNI;E1405;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Roma;10,0;10,0;10,0;0,1;1;1;1,0;10,0;10,0;0;0;0;0;1;0;0;1;0;0;0,0;10,0;0,0;0,0;1,0;2,0;0,0;100,0;100,0;16,129032;7,7e-05
ADMIRAL;NUORO MANNIRONI;E1757;TENNIS | US OPEN | US Open - Femminile 2026 | VINCENTE | Wang X.;100,0;100,0;100,0;0,01;1;1;10,0;1000,0;1000,0;0;0;0;0;1;0;0;1;0;0;0,0;1000,0;0,0;0,0;10,0;200,0;0,0;100,0;100,0;92,592593;0,007743
ADMIRAL;NUORO MANNIRONI;E1754;TENNIS | US OPEN | US Open - Femminile 2026 | VINCENTE | Gauff C.;8,0;8,0;8,0;0,125;1;1;10,0;80,0;80,0;0;0;0;0;1;0;0;1;0;0;0,0;80,0;0,0;0,0;10,0;16,0;0,0;100,0;100,0;7,407407;0,000619
ADMIRAL;PARMA LEPIDO;E1588;CALCIO | SCOZIA - I DIVISIONE | Premiership 2026/27 | VINCENTE | Celtic;1,4;1,4;1,4;0,714286;6;6;1784,0;20820,24;5670,0;0;0;0;0;6;0;0;6;0;0;0,0;20820,24;0,0;0,0;14871,6;4164,048;0,0;100,0;100,0;22,877569;0,161218
ADMIRAL;PARMA LEPIDO;E1585;CALCIO | REP. CECA- I DIVISIONE | 1 Liga 2026/27 | VINCENTE | Slavia Praga;1,5;1,5;1,5;0,666667;6;6;1784,0;20820,24;5670,0;0;0;0;0;6;0;0;6;0;0;0,0;20820,24;0,0;0,0;13880,16;4164,048;0,0;100,0;100,0;22,877569;0,161218
ADMIRAL;PARMA LEPIDO;E1399;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Inter;2,0;2,0;2,0;0,5;6;6;1784,0;20820,24;5670,0;0;0;0;0;6;0;0;6;0;0;0,0;20820,24;0,0;0,0;10410,12;4164,048;0,0;100,0;100,0;22,877569;0,161218
ADMIRAL;PARMA LEPIDO;E1644;CALCIO | TURCHIA - I DIVISIONE | Super Lig 2026/27 | VINCENTE | Fenerbahce;2,7;2,7;2,7;0,37037;6;6;1784,0;20820,24;5670,0;0;0;0;0;6;0;0;6;0;0;0,0;20820,24;0,0;0,0;7711,2;4164,048;0,0;100,0;100,0;22,877569;0,161218
ADMIRAL;PARMA LEPIDO;E1264;CALCIO | GERMANIA - I DIVISIONE | Bundesliga 2026/2027 | VINCENTE | Bayern Monaco;1,13;1,13;1,13;0,884956;2;2;400,0;5125,68;2562,84;0;0;0;0;2;0;0;2;0;0;0,0;5125,68;0,0;0,0;4536,0;1025,136;0,0;100,0;100,0;5,632169;0,03969
ADMIRAL;PARMA LEPIDO;E1292;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 26/27 | T/T | 2;1,55;1,55;1,55;0,645161;1;1;70,0;473,86;473,86;0;0;0;0;1;0;0;1;0;0;0,0;473,86;0,0;0,0;305,716129;94,772;0,0;100,0;100,0;0,520684;0,003669
ADMIRAL;PARMA LEPIDO;E1389;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | T/T | 1;1,65;1,65;1,65;0,606061;1;1;70,0;473,86;473,86;0;0;0;0;1;0;0;1;0;0;0,0;473,86;0,0;0,0;287,187879;94,772;0,0;100,0;100,0;0,520684;0,003669
ADMIRAL;PARMA LEPIDO;E1390;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | T/T | 2;1,73;1,73;1,73;0,578035;1;1;70,0;473,86;473,86;0;0;0;0;1;0;0;1;0;0;0,0;473,86;0,0;0,0;273,907514;94,772;0,0;100,0;100,0;0,520684;0,003669
ADMIRAL;PARMA LEPIDO;E1419;CALCIO | ITALIA - II DIVISIONE | Serie B 2026 - 2027 | VINCENTE | Palermo;3,0;3,0;3,0;0,333333;3;3;60,0;330,0;162,0;0;0;0;0;3;0;0;3;0;0;0,0;330,0;0,0;0,0;110,0;66,0;0,0;100,0;100,0;0,362609;0,002555
ADMIRAL;PARMA LEPIDO;E1768;TENNIS | US OPEN | Us Open Maschile 2026 | VINCENTE INFO AGG I.A. 5 | Alex De Minaur;65,0;65,0;65,0;0,015385;1;1;5,0;325,0;325,0;0;0;0;0;1;0;0;1;0;0;0,0;325,0;0,0;0,0;5,0;65,0;0,0;100,0;100,0;0,357115;0,002517
ADMIRAL;PARMA LEPIDO;E1770;TENNIS | US OPEN | Us Open Maschile 2026 | VINCENTE INFO AGG I.A. 5 | Ben Shelton;25,0;25,0;25,0;0,04;1;1;8,0;200,0;200,0;0;0;0;0;1;0;0;1;0;0;0,0;200,0;0,0;0,0;8,0;40,0;0,0;100,0;100,0;0,219763;0,001549
ADMIRAL;PARMA LEPIDO;E1400;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Juventus;6,0;6,0;6,0;0,166667;2;2;10,0;180,0;162,0;0;0;0;0;2;0;0;2;0;0;0,0;180,0;0,0;0,0;30,0;36,0;0,0;100,0;100,0;0,197787;0,001394
